Bank,Title,Description,Published Date,URL,Sentiment,Sentiment Score
Wells Fargo,Shake Shack (NYSE:SHAK) Rating Increased to Buy at Loop Capital,"Loop Capital upgraded shares of Shake Shack (NYSE:SHAK – Free Report) from a hold rating to a buy rating in a research note released on Tuesday morning, Marketbeat Ratings reports. They currently have $127.00 target price on the stock. Other equities research…",2025-04-02T06:58:53Z,https://www.etfdailynews.com/2025/04/02/shake-shack-nyseshak-rating-increased-to-buy-at-loop-capital/,Neutral,0.6896
Wells Fargo,"Short Interest in USCB Financial Holdings, Inc. (NASDAQ:USCB) Grows By 23.2%","USCB Financial Holdings, Inc. (NASDAQ:USCB – Get Free Report) was the target of a large growth in short interest during the month of March. As of March 15th, there was short interest totalling 57,900 shares, a growth of 23.2% from the February 28th total of 4…",2025-04-02T06:58:51Z,https://www.etfdailynews.com/2025/04/02/short-interest-in-uscb-financial-holdings-inc-nasdaquscb-grows-by-23-2/,Neutral,0.62
Wells Fargo,Twilio (NYSE:TWLO) Rating Increased to Buy at StockNews.com,StockNews.com upgraded shares of Twilio (NYSE:TWLO – Free Report) from a hold rating to a buy rating in a research report report published on Tuesday morning. A number of other research analysts also recently issued reports on the stock. William Blair reitera…,2025-04-02T06:58:50Z,https://www.etfdailynews.com/2025/04/02/twilio-nysetwlo-rating-increased-to-buy-at-stocknews-com/,Neutral,0.5897
Wells Fargo,Short Interest in Vanguard Russell 1000 (NASDAQ:VONE) Drops By 14.2%,"Vanguard Russell 1000 (NASDAQ:VONE – Get Free Report) saw a significant decline in short interest in March. As of March 15th, there was short interest totalling 48,300 shares, a decline of 14.2% from the February 28th total of 56,300 shares. Currently, 0.2% o…",2025-04-02T06:58:49Z,https://www.etfdailynews.com/2025/04/02/short-interest-in-vanguard-russell-1000-nasdaqvone-drops-by-14-2/,Neutral,0.7722
Wells Fargo,"Couchbase, Inc. (NASDAQ:BASE) Receives Average Rating of “Moderate Buy” from Brokerages","Couchbase, Inc. (NASDAQ:BASE – Get Free Report) has been assigned a consensus rating of “Moderate Buy” from the sixteen research firms that are currently covering the firm, MarketBeat Ratings reports. One analyst has rated the stock with a sell rating, two ha…",2025-04-02T06:54:55Z,https://www.etfdailynews.com/2025/04/02/couchbase-inc-nasdaqbase-receives-average-rating-of-moderate-buy-from-brokerages/,Neutral,0.8695
Wells Fargo,Freshworks Inc. (NASDAQ:FRSH) Given Average Recommendation of “Hold” by Analysts,"Shares of Freshworks Inc. (NASDAQ:FRSH – Get Free Report) have been assigned an average rating of “Hold” from the thirteen analysts that are currently covering the company, MarketBeat reports. One investment analyst has rated the stock with a sell rating, fiv…",2025-04-02T06:54:55Z,https://www.etfdailynews.com/2025/04/02/freshworks-inc-nasdaqfrsh-given-average-recommendation-of-hold-by-analysts/,Neutral,0.8874
Wells Fargo,Bank OZK (NASDAQ:OZK) Given Average Rating of “Hold” by Analysts,"Bank OZK (NASDAQ:OZK – Get Free Report) has received an average rating of “Hold” from the nine analysts that are presently covering the firm, MarketBeat.com reports. One analyst has rated the stock with a sell recommendation, seven have assigned a hold recomm…",2025-04-02T06:54:54Z,https://www.etfdailynews.com/2025/04/02/bank-ozk-nasdaqozk-given-average-rating-of-hold-by-analysts/,Neutral,0.7468
Wells Fargo,StockNews.com Begins Coverage on Affimed (NASDAQ:AFMD),StockNews.com started coverage on shares of Affimed (NASDAQ:AFMD – Free Report) in a research report released on Tuesday. The brokerage issued a sell rating on the biopharmaceutical company’s stock. A number of other equities analysts also recently issued rep…,2025-04-02T06:42:55Z,https://www.etfdailynews.com/2025/04/02/stocknews-com-begins-coverage-on-affimed-nasdaqafmd/,Neutral,0.8611
Wells Fargo,Stephens Reaffirms Equal Weight Rating for Monro (NASDAQ:MNRO),"Stephens reiterated their equal weight rating on shares of Monro (NASDAQ:MNRO – Free Report) in a research report report published on Tuesday,Benzinga reports. Stephens currently has a $21.00 price target on the auto parts company’s stock. Other equities anal…",2025-04-02T06:42:51Z,https://www.etfdailynews.com/2025/04/02/stephens-reaffirms-equal-weight-rating-for-monro-nasdaqmnro/,Neutral,0.8176
Wells Fargo,Northern Trust (NASDAQ:NTRS) Given New $104.00 Price Target at Evercore ISI,"Northern Trust (NASDAQ:NTRS – Free Report) had its price objective cut by Evercore ISI from $113.00 to $104.00 in a report published on Tuesday,Benzinga reports. They currently have an in-line rating on the asset manager’s stock. NTRS has been the topic of a …",2025-04-02T06:42:51Z,https://www.etfdailynews.com/2025/04/02/northern-trust-nasdaqntrs-given-new-104-00-price-target-at-evercore-isi/,Neutral,0.8192
Wells Fargo,Short Interest in OFG Bancorp (NYSE:OFG) Expands By 39.0%,"OFG Bancorp (NYSE:OFG – Get Free Report) was the target of a significant increase in short interest in March. As of March 15th, there was short interest totalling 811,800 shares, an increase of 39.0% from the February 28th total of 583,900 shares. Approximate…",2025-04-02T06:34:56Z,https://www.etfdailynews.com/2025/04/02/short-interest-in-ofg-bancorp-nyseofg-expands-by-39-0/,Neutral,0.7874
HSBC,Analitycy ostrzegają przed inwestycją w Teslę. „Ból inwestorów mógł się jeszcze nie skończyć”,"Analityk Wells Fargo rekomenduje „niedoważaj” dla walorów Tesli z ceną docelową o ponad 50 proc. niższą od tej z początku kwietnia. Ekspert JP Morgan uważa, że wśród amerykańskich producentów z powodu zmieniającego się otoczenia „Tesla ma najwięcej do stracen…",2025-04-02T10:23:56Z,https://www.bankier.pl/wiadomosc/Analitycy-ostrzegaja-przed-inwestycja-w-Tesle-Bol-inwestorow-mogl-sie-jeszcze-nie-skonczyc-8918257.html,Neutral,0.8383
HSBC,HSBC Bank Plc - Form 8.5 (EPT/RI) - Greencore Group plc,FORM 8.5 (EPT/RI)  PUBLIC DEALING DISCLOSURE BY AN EXEMPT PRINCIPAL TRADER WITH RECOGNISED INTERMEDIARY STATUS DEALING IN A CLIENT-SERVING CAPACITYRule...,2025-04-02T10:21:00Z,https://www.globenewswire.com/news-release/2025/04/02/3054072/0/en/HSBC-Bank-Plc-Form-8-5-EPT-RI-Greencore-Group-plc.html,Neutral,0.8917
HSBC,HSBC Bank Plc - Form 8.5 (EPT/RI) - Bakkavor Group plc,FORM 8.5 (EPT/RI)  PUBLIC DEALING DISCLOSURE BY AN EXEMPT PRINCIPAL TRADER WITH RECOGNISED INTERMEDIARY STATUS DEALING IN A CLIENT-SERVING CAPACITYRule...,2025-04-02T10:09:00Z,https://www.globenewswire.com/news-release/2025/04/02/3054067/0/en/HSBC-Bank-Plc-Form-8-5-EPT-RI-Bakkavor-Group-plc.html,Neutral,0.8917
HSBC,HSBC Bank Plc - Form 8.5 (EPT/RI) - Advanced Medical Solutions Group plc,FORM 8.5 (EPT/RI)  PUBLIC DEALING DISCLOSURE BY AN EXEMPT PRINCIPAL TRADER WITH RECOGNISED INTERMEDIARY STATUS DEALING IN A CLIENT-SERVING CAPACITYRule...,2025-04-02T10:05:00Z,https://www.globenewswire.com/news-release/2025/04/02/3054064/0/en/HSBC-Bank-Plc-Form-8-5-EPT-RI-Advanced-Medical-Solutions-Group-plc.html,Neutral,0.8917
HSBC,HDFC Defence Fund top performance chart in March with 22% return,"HDFC Defence Fund topped equity mutual fund returns in March with 22%. PSU-themed funds followed, with Invesco India PSU Equity Fund and Aditya Birla SL PSU Equity Fund delivering 16.54% and 13.38%, respectively. A total of 30 schemes saw double-digit gains.",2025-04-02T09:38:23Z,https://m.economictimes.com/mf/analysis/hdfc-defence-fund-top-performance-chart-in-march-with-22-return/articleshow/119902200.cms,Positive,0.8177
HSBC,"HSBC gets more bullish on China Eastern Airlines, upgrades shares","See the rest of the story here.

thefly.com provides the latest financial news as it breaks. Known as a leader in market intelligence, The Fly's real-time, streaming news feed keeps individual investors, professional money managers, active traders, and corpor…",2025-04-02T09:03:22Z,https://thefly.com/permalinks/entry.php/id4098679/CHEAF-HSBC-gets-more-bullish-on-China-Eastern-Airlines-upgrades-shares,Neutral,0.7588
HSBC,A sortear aranceles y la incertidumbre,"Lo mejor en estos momentos es esperar cuáles son los aranceles reales que se apliquen, qué condiciones van a tener no solamente para México sino para el resto del mundo, por industria y casi por producto.",2025-04-02T08:29:58Z,https://www.elfinanciero.com.mx/opinion/jeanette-leyva/2025/04/02/a-sortear-aranceles-y-la-incertidumbre/,Neutral,0.8122
HSBC,Corebridge Financial Inc. Decreases Stock Holdings in The AES Co. (NYSE:AES),"Corebridge Financial Inc. cut its holdings in The AES Co. (NYSE:AES – Free Report) by 4.6% during the fourth quarter, according to the company in its most recent 13F filing with the Securities & Exchange Commission. The fund owned 168,345 shares of the utilit…",2025-04-02T08:27:12Z,https://www.etfdailynews.com/2025/04/02/corebridge-financial-inc-decreases-stock-holdings-in-the-aes-co-nyseaes/,Negative,0.5521
HSBC,Telsey Advisory Group Reiterates “Outperform” Rating for ON (NYSE:ONON),"Telsey Advisory Group reaffirmed their outperform rating on shares of ON (NYSE:ONON – Free Report) in a report published on Tuesday morning,Benzinga reports. They currently have a $67.00 target price on the stock. A number of other brokerages also recently is…",2025-04-02T08:16:55Z,https://www.etfdailynews.com/2025/04/02/telsey-advisory-group-reiterates-outperform-rating-for-on-nyseonon/,Positive,0.728
HSBC,Trump Set To Unleash 'Liberation Day' Tariffs,"US President Donald Trump is poised to unveil sweeping new ""Liberation Day"" tariffs on Wednesday, but kept the world guessing until the last minute about the scope of an onslaught that could spark a global trade war.",2025-04-02T08:06:20Z,https://www.ibtimes.com.au/trump-set-unleash-liberation-day-tariffs-1857482,Neutral,0.7138
HSBC,"11,639 Shares in Amazon.com, Inc. (NASDAQ:AMZN) Bought by PCG Asset Management LLC","PCG Asset Management LLC purchased a new stake in Amazon.com, Inc. (NASDAQ:AMZN) during the fourth quarter, Holdings Channel reports. The institutional investor purchased 11,639 shares of the e-commerce giant’s stock, valued at approximately $2,553,000. Amazo…",2025-04-02T08:03:08Z,https://www.etfdailynews.com/2025/04/02/11639-shares-in-amazon-com-inc-nasdaqamzn-bought-by-pcg-asset-management-llc/,Neutral,0.8347
HSBC,"Denali Advisors LLC Sells 1,231 Shares of NVIDIA Co. (NASDAQ:NVDA)","Denali Advisors LLC reduced its stake in shares of NVIDIA Co. (NASDAQ:NVDA – Free Report) by 0.4% in the 4th quarter, according to its most recent Form 13F filing with the Securities and Exchange Commission (SEC). The institutional investor owned 289,265 shar…",2025-04-02T08:03:00Z,https://www.etfdailynews.com/2025/04/02/denali-advisors-llc-sells-1231-shares-of-nvidia-co-nasdaqnvda/,Neutral,0.7068
HSBC,"Sei Investments Co. Sells 95,262 Shares of Full Truck Alliance Co. Ltd. (NYSE:YMM)","Sei Investments Co. cut its stake in Full Truck Alliance Co. Ltd. (NYSE:YMM – Free Report) by 15.0% in the fourth quarter, according to its most recent Form 13F filing with the Securities & Exchange Commission. The firm owned 541,547 shares of the company’s s…",2025-04-02T07:56:56Z,https://www.etfdailynews.com/2025/04/02/sei-investments-co-sells-95262-shares-of-full-truck-alliance-co-ltd-nyseymm/,Neutral,0.6724
HSBC,"Sei Investments Co. Has $5.45 Million Stock Position in Tyson Foods, Inc. (NYSE:TSN)","Sei Investments Co. cut its stake in shares of Tyson Foods, Inc. (NYSE:TSN – Free Report) by 52.7% in the 4th quarter, according to its most recent Form 13F filing with the SEC. The institutional investor owned 94,818 shares of the company’s stock after selli…",2025-04-02T07:54:55Z,https://www.etfdailynews.com/2025/04/02/sei-investments-co-has-5-45-million-stock-position-in-tyson-foods-inc-nysetsn/,Neutral,0.7374
HSBC,"Rockwell Automation, Inc. (NYSE:ROK) Shares Acquired by Teacher Retirement System of Texas","Teacher Retirement System of Texas boosted its position in Rockwell Automation, Inc. (NYSE:ROK – Free Report) by 39.1% in the 4th quarter, Holdings Channel reports. The institutional investor owned 1,063 shares of the industrial products company’s stock after…",2025-04-02T07:42:47Z,https://www.etfdailynews.com/2025/04/02/rockwell-automation-inc-nyserok-shares-acquired-by-teacher-retirement-system-of-texas/,Positive,0.6318
HSBC,Telecom Italia (OTCMKTS:TIIAY) Reaches New 52-Week High – What’s Next?,"Telecom Italia S.p.A. (OTCMKTS:TIIAY – Get Free Report)’s stock price reached a new 52-week high during mid-day trading on Wednesday . The company traded as high as $3.40 and last traded at $3.39, with a volume of 70629 shares changing hands. The stock had pr…",2025-04-02T07:41:02Z,https://www.etfdailynews.com/2025/04/02/telecom-italia-otcmktstiiay-reaches-new-52-week-high-whats-next/,Neutral,0.5063
HSBC,Novartis AG (NYSE:NVS) Receives Average Rating of “Reduce” from Brokerages,"Novartis AG (NYSE:NVS – Get Free Report) has received an average recommendation of “Reduce” from the ten analysts that are currently covering the company, Marketbeat reports. Three analysts have rated the stock with a sell rating, six have assigned a hold rat…",2025-04-02T07:20:52Z,https://www.etfdailynews.com/2025/04/02/novartis-ag-nysenvs-receives-average-rating-of-reduce-from-brokerages/,Neutral,0.7886
HSBC,CEMIG (NYSE:CIG) Downgraded by Bank of America to “Underperform”,"Bank of America lowered shares of CEMIG (NYSE:CIG – Free Report) from a neutral rating to an underperform rating in a research note published on Tuesday, Marketbeat Ratings reports. A number of other equities analysts have also commented on CIG. HSBC lowered …",2025-04-02T07:14:48Z,https://www.etfdailynews.com/2025/04/02/cemig-nysecig-downgraded-by-bank-of-america-to-underperform/,Neutral,0.5176
HSBC,"Short Interest in USCB Financial Holdings, Inc. (NASDAQ:USCB) Grows By 23.2%","USCB Financial Holdings, Inc. (NASDAQ:USCB – Get Free Report) was the target of a large growth in short interest during the month of March. As of March 15th, there was short interest totalling 57,900 shares, a growth of 23.2% from the February 28th total of 4…",2025-04-02T06:58:51Z,https://www.etfdailynews.com/2025/04/02/short-interest-in-uscb-financial-holdings-inc-nasdaquscb-grows-by-23-2/,Neutral,0.62
HSBC,Eagle Bancorp Montana (NASDAQ:EBMT) Shares Pass Above 200-Day Moving Average – Here’s Why,"Eagle Bancorp Montana, Inc. (NASDAQ:EBMT – Get Free Report) shares passed above its 200-day moving average during trading on Tuesday . The stock has a 200-day moving average of $16.30 and traded as high as $16.84. Eagle Bancorp Montana shares last traded at $…",2025-04-02T06:48:47Z,https://www.etfdailynews.com/2025/04/02/eagle-bancorp-montana-nasdaqebmt-shares-pass-above-200-day-moving-average-heres-why/,Neutral,0.792
HSBC,Stock markets fluctuate amid uncertainty over Trump tariffs,"Equity markets were mixed Wednesday as nervous investors brace for Donald Trump’s wave of tariffs later in the day, with speculation about what he has in store stoking uncertainty on trading floors. Equities have been battered leading up to the US president’s…",2025-04-02T06:46:15Z,https://punchng.com/stock-markets-fluctuate-amid-uncertainty-over-trump-tariffs/,Negative,0.6765
HSBC,The Goldman Sachs Group Forecasts Strong Price Appreciation for American International Group (NYSE:AIG) Stock,"American International Group (NYSE:AIG – Free Report) had its price target upped by The Goldman Sachs Group from $79.00 to $87.00 in a research report report published on Tuesday,Benzinga reports. The Goldman Sachs Group currently has a neutral rating on the …",2025-04-02T06:28:47Z,https://www.etfdailynews.com/2025/04/02/the-goldman-sachs-group-forecasts-strong-price-appreciation-for-american-international-group-nyseaig-stock/,Neutral,0.8644
HSBC,HSBC Upgrades The PNC Financial Services Group (NYSE:PNC) to “Buy”,"The PNC Financial Services Group (NYSE:PNC – Get Free Report) was upgraded by stock analysts at HSBC from a “hold” rating to a “buy” rating in a report released on Monday, Marketbeat.com reports. The brokerage presently has a $202.00 target price on the finan…",2025-04-02T06:18:46Z,https://www.etfdailynews.com/2025/04/02/hsbc-upgrades-the-pnc-financial-services-group-nysepnc-to-buy/,Neutral,0.5972
HSBC,India's Manufacturing Sector Growth Hits 8-Month High In March,"India&#039;s manufacturing sector growth rose to an eight-month high in March, driven by quicker increases in factory orders and production amid buoyant demand conditions, a monthly survey said on Wednesday.",2025-04-02T06:17:27Z,https://www.ndtv.com/india-news/indias-manufacturing-sector-growth-hits-8-month-high-in-march-8067389,Positive,0.825
HSBC,HSBC (LON:HSBA) Stock Crosses Above Two Hundred Day Moving Average – Here’s What Happened,HSBC Holdings plc (LON:HSBA – Get Free Report)’s stock price crossed above its 200-day moving average during trading on Tuesday . The stock has a 200-day moving average of GBX 775.14 ($10.02) and traded as high as GBX 889.60 ($11.50). HSBC shares last traded …,2025-04-02T06:17:00Z,https://www.etfdailynews.com/2025/04/02/hsbc-lonhsba-stock-crosses-above-two-hundred-day-moving-average-heres-what-happened/,Neutral,0.5948
HSBC,Analysts Set Petróleo Brasileiro S.A. – Petrobras (NYSE:PBR) Price Target at $17.81,"Shares of Petróleo Brasileiro S.A. – Petrobras (NYSE:PBR – Get Free Report) have been assigned a consensus rating of “Buy” from the eight analysts that are currently covering the stock, MarketBeat reports. One research analyst has rated the stock with a hold …",2025-04-02T06:08:59Z,https://www.etfdailynews.com/2025/04/02/analysts-set-petroleo-brasileiro-s-a-petrobras-nysepbr-price-target-at-17-81/,Neutral,0.7923
HSBC,Jefferies Financial Group Lowers DocuSign (NASDAQ:DOCU) Price Target to $105.00,"DocuSign (NASDAQ:DOCU – Get Free Report) had its price target reduced by equities researchers at Jefferies Financial Group from $115.00 to $105.00 in a research report issued to clients and investors on Monday,Benzinga reports. The brokerage presently has a “…",2025-04-02T05:54:52Z,https://www.etfdailynews.com/2025/04/02/jefferies-financial-group-lowers-docusign-nasdaqdocu-price-target-to-105-00/,Neutral,0.5755
HSBC,KKR & Co. Inc. (NYSE:KKR) Receives $160.79 Consensus Target Price from Analysts,"KKR & Co. Inc. (NYSE:KKR – Get Free Report) has earned a consensus rating of “Moderate Buy” from the sixteen brokerages that are presently covering the company, Marketbeat reports. Three investment analysts have rated the stock with a hold rating, twelve have…",2025-04-02T05:51:03Z,https://www.etfdailynews.com/2025/04/02/kkr-co-inc-nysekkr-receives-160-79-consensus-target-price-from-analysts/,Neutral,0.7177
HSBC,"Manufacturing PMI at 8-month high, rises to 58.1 in March","Manufacturing sector in India sees strong growth with PMI at 8-month high, robust demand, and optimistic outlook for future.",2025-04-02T05:38:32Z,https://www.thehindubusinessline.com/economy/manufacturing-pmi-at-8-month-high-rises-to-581-in-march/article69402694.ece,Positive,0.9511
HSBC,Analysts Set Honeywell International Inc. (NASDAQ:HON) Price Target at $249.08,"Shares of Honeywell International Inc. (NASDAQ:HON – Get Free Report) have earned a consensus rating of “Moderate Buy” from the sixteen ratings firms that are presently covering the stock, Marketbeat reports. Nine investment analysts have rated the stock with…",2025-04-02T05:35:00Z,https://www.etfdailynews.com/2025/04/02/analysts-set-honeywell-international-inc-nasdaqhon-price-target-at-249-08/,Neutral,0.6243
HSBC,Jefferies Financial Group Lowers Unity Software (NYSE:U) Price Target to $24.00,"Unity Software (NYSE:U – Get Free Report) had its price target decreased by equities researchers at Jefferies Financial Group from $28.00 to $24.00 in a report released on Monday,Benzinga reports. The brokerage presently has a “hold” rating on the stock. Jeff…",2025-04-02T05:34:58Z,https://www.etfdailynews.com/2025/04/02/jefferies-financial-group-lowers-unity-software-nyseu-price-target-to-24-00/,Neutral,0.5867
HSBC,Sodexo (SDXAY) Projected to Post Quarterly Earnings on Friday,"Sodexo (OTCMKTS:SDXAY – Get Free Report) is expected to be issuing its quarterly earnings data before the market opens on Friday, April 4th. Analysts expect the company to announce earnings of $0.65 per share and revenue of $12.98 billion for the quarter. Sod…",2025-04-02T05:22:51Z,https://www.etfdailynews.com/2025/04/02/sodexo-sdxay-projected-to-post-quarterly-earnings-on-friday/,Neutral,0.7578
HSBC,"India March factory activity expands at its fastest pace in eight months, PMI shows","India's manufacturing activity grew at its highest rate in eight months in March, driven by robust domestic demand, as shown by the HSBC India Manufacturing PMI rising to 58.1. However, export orders increased at a slower pace, indicating weakening global dem…",2025-04-02T05:04:13Z,https://economictimes.indiatimes.com/news/economy/indicators/india-march-factory-activity-expands-at-its-fastest-pace-in-eight-months-pmi-shows/articleshow/119894988.cms,Positive,0.8301
HSBC,Asian Markets Edge Up But Uncertainty Rules Ahead Of Trump Tariffs,"Asian markets edged up Wednesday as nervous investors brace for Donald Trump's wave of tariffs later in the day, though speculation about what he has in store is stoking uncertainty on trading floors.",2025-04-02T03:27:20Z,https://www.ibtimes.com/asian-markets-edge-uncertainty-rules-ahead-trump-tariffs-3768489,Neutral,0.5324
HSBC,Asian markets edge up but uncertainty rules ahead of Trump tariffs,"Asian markets edged up Wednesday as nervous investors brace for Donald Trump’s wave of tariffs later in the day, though speculation about what he has in store is stoking uncertainty on trading floors. Equities have been battered leading up to the US president…",2025-04-02T03:22:33Z,https://www.digitaljournal.com/world/asian-markets-edge-up-but-uncertainty-rules-ahead-of-trump-tariffs/article,Negative,0.6247
HSBC,Investors tread warily as tariff clock counts down,"Trump’s deliberations over his plans to impose reciprocal tariffs are coming down to the wire, with his team said to be still finalizing the size and scope of the new levies he is slated to unveil. That unpredictability has shaken markets, prompted economists…",2025-04-02T01:03:42Z,https://economictimes.indiatimes.com/markets/stocks/news/investors-tread-warily-as-tariff-clock-counts-down/articleshow/119889887.cms,Neutral,0.6259
HSBC,Inframarket’s venture debt backers explore $30 mn secondary stake sale ahead of IPO,"The development comes after the construction materials marketplace Infra.Market secured over $120 million in a pre-IPO funding round in January, valuing it at about $2.7 billion.",2025-04-02T00:30:10Z,https://www.livemint.com/companies/news/inframarkets-venture-debt-backers-explore-30-mn-secondary-stake-sale-ahead-of-ipo-11743512085425.html,Neutral,0.6397
HSBC,Companies rush to file for IPOs despite weak market,"This surge in draft filings signals a strong pipeline of upcoming IPOs, even amid prevailing market uncertainties. So far, 52 companies have secured Sebi approval for their public issues, while a total of 65 firms have submitted draft IPO papers to the market…",2025-04-02T00:08:18Z,https://economictimes.indiatimes.com/markets/ipos/fpos/companies-rush-to-file-for-ipos-despite-weak-market/articleshow/119889097.cms,Positive,0.6502
HSBC,中國石化與寧德時代簽署協議，今年興建至少500座換電站,"【財訊快報／劉敏夫】外電報導指出，中國石化與寧德時代簽署協議，計畫今年興建至少500座換電站。報導指出，中國石化與寧德時代簽署產業與資本合作框架協議，雙方將全面深化長期戰略合作關係，以「產業合作＋資本合作」的方式，攜手構建全國換電網絡生態和標準建設。雙方協議今年將興建不少於500座換電站，未來共同致力於建設10,000座換電站目標。",2025-04-01T22:14:19Z,https://tw.stock.yahoo.com/news/%E4%B8%AD%E5%9C%8B%E7%9F%B3%E5%8C%96%E8%88%87%E5%AF%A7%E5%BE%B7%E6%99%82%E4%BB%A3%E7%B0%BD%E7%BD%B2%E5%8D%94%E8%AD%B0-%E4%BB%8A%E5%B9%B4%E8%88%88%E5%BB%BA%E8%87%B3%E5%B0%91500%E5%BA%A7%E6%8F%9B%E9%9B%BB%E7%AB%99-061419518.html,Neutral,0.8533
HSBC,震旦旗下金儀攻ESG轉型商機，推金儀大管家「ABCD科技解決方案」,【財訊快報／記者王宜弘報導】震旦行(2373)攻企業數位轉型商機，旗下金儀在ESG領域延伸原有事務機硬體設備，推出金儀大管家「ABCD科技解決方案」，包括AI科技、大數據、碳盤查與資安防護4大面向，提供企業多元加值的科技應用，增添業績動能。金儀總經理林敬寶表示，金儀大管家「ABCD科技解決方案」，提供現今企業ESG數位轉型需求，包含:AI科技(AI面試系統)、BI大數據(BI_ESG碳管理報告)、Carbon碳盤查系統、MDR(Managed Detection and Response)資安防護隊四大趨勢發展，…,2025-04-01T21:55:07Z,https://tw.stock.yahoo.com/news/%E9%9C%87%E6%97%A6%E6%97%97%E4%B8%8B%E9%87%91%E5%84%80%E6%94%BBesg%E8%BD%89%E5%9E%8B%E5%95%86%E6%A9%9F-%E6%8E%A8%E9%87%91%E5%84%80%E5%A4%A7%E7%AE%A1%E5%AE%B6-abcd%E7%A7%91%E6%8A%80%E8%A7%A3%E6%B1%BA%E6%96%B9%E6%A1%88-055507920.html,Neutral,0.8736
HSBC,要扛房貸+育兒！雙薪家庭壓力大？她曝妙招：月存4~5萬,在高房價、高物價的時代，許多雙薪家庭面臨房貸與育兒的雙重壓力，然而，38歲的米林與擔任工程師的先生，透過精打細算的財務規劃，每月在還房貸與養育2歲女兒的同時，仍能存下4至~5萬元，且生活品質不受影響。,2025-04-01T21:47:00Z,https://tw.stock.yahoo.com/news/%E8%A6%81%E6%89%9B%E6%88%BF%E8%B2%B8-%E8%82%B2%E5%85%92-%E9%9B%99%E8%96%AA%E5%AE%B6%E5%BA%AD%E5%A3%93%E5%8A%9B%E5%A4%A7-%E5%A5%B9%E6%9B%9D%E5%A6%99%E6%8B%9B-%E6%9C%88%E5%AD%984-054700588.html,Neutral,0.8203
HSBC,推動健康蔬食風潮 5／9前訂購彰化馥御花園酒店八寶素禪粽禮早鳥優惠9折,搶攻端午節品粽與送禮商機，彰化馥御花園酒店因應減碳、素食風潮崛起，館內「花園全日餐廳」今年推出手工「八寶素禪粽禮」六顆599元，包裹豐盛素料、營養豆類，保留經典風味與細膩口感，顛覆以往對傳統素粽單調的印象，即日起至5月9日預購享早鳥9折優惠，送禮、自用兩相宜。,2025-04-01T21:26:32Z,https://tw.stock.yahoo.com/news/%E6%8E%A8%E5%8B%95%E5%81%A5%E5%BA%B7%E8%94%AC%E9%A3%9F%E9%A2%A8%E6%BD%AE-5-9%E5%89%8D%E8%A8%82%E8%B3%BC%E5%BD%B0%E5%8C%96%E9%A6%A5%E5%BE%A1%E8%8A%B1%E5%9C%92%E9%85%92%E5%BA%97%E5%85%AB%E5%AF%B6%E7%B4%A0%E7%A6%AA%E7%B2%BD%E7%A6%AE%E6%97%A9%E9%B3%A5%E5%84%AA%E6%83%A09%E6%8A%98-052632714.html,Neutral,0.8453
HSBC,Buffet 5QT Chafing Dishe With Lid And Holder For Just $20.89 From Amazon After $21 Price Drop!,"Buffet 5QT Chafing Dishe With Lid And Holder For Just $20.89 From Amazon After $21 Price Drop! This was selling for $42.03 yesterday and is now the lowest price ever from Amazon. Premium Stainless Steel Construction – Crafted with high-quality, food-grade sta…",2025-04-01T21:21:06Z,https://www.dansdeals.com/shopping-deals/amazon/buffet-5qt-chafing-dishe-with-lid-and-holder-for-just-20-89-from-amazon-after-21-price-drop/,Positive,0.7796
HSBC,市場觀望對等關稅 黃金回測 匯豐看好三情境,"[Newtalk新聞] 隨著美國對等關稅政策逐漸接近，市場擔憂關稅壁壘恐對全球經貿造成深遠影響，避險情緒仍居高不下，推動金價強勢上漲至3,148美元，引發高檔賣壓出籠，金價旋即拉回至3,125至3,135美元間震盪。截至今天(2日)下午1點，黃金交易價來到3,116.43(盎司／美元)。 跨國大宗商品投顧公司CPM Group分析師出具報告指出，近期金價上漲反映了全球政經情勢的不穩定性，其中許多源自於美國總統川普政府反覆無常的政策變動。報告預估短期金價有回測3,090或3,040美元的可能性，不過亦預期4月金價仍…",2025-04-01T21:19:09Z,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_63e1f316-d05a-4b48-9f89-66041cc7d4df,Neutral,0.8568
